date,Denver Broncos,Indianapolis Colts
2015-01-12 00:04:11.603,37.03704,63.28769
2015-01-12 00:04:27.915,37.03704,63.27448
2015-01-12 00:04:43.684,36.89566,63.12049
2015-01-12 00:04:59.819,37.10023,63.37124
2015-01-12 00:05:15.659,36.54595,63.23402
2015-01-12 00:05:31.467,36.49635,65.31941
2015-01-12 00:05:47.406,35.67692,65.32955
2015-01-12 00:06:03.436,34.72222,66.6948
2015-01-12 00:06:19.779,33.33333,65.756
2015-01-12 00:06:40.911,30.40629,68.27172
2015-01-12 00:07:17.319,27.85459,72.45948
2015-01-12 00:07:32.992,28.37126,72.46377
2015-01-12 00:07:54.819,28.16901,73.19683
2015-01-12 00:08:10.602,27.87732,72.75783
2015-01-12 00:08:26.795,27.44078,72.46377
2015-01-12 00:08:43.359,27.5075,72.46719
2015-01-12 00:08:59.126,27.39726,72.64259
2015-01-12 00:09:14.895,27.29357,72.86781
2015-01-12 00:09:30.696,27.39726,72.93897
2015-01-12 00:09:46.420,27.39726,72.63507
2015-01-12 00:10:02.380,27.33366,72.80336
2015-01-12 00:10:18.028,27.02703,72.9927
2015-01-12 00:10:33.785,27.39726,72.46377
2015-01-12 00:10:49.608,27.45188,72.86249
2015-01-12 00:11:05.413,30.30303,70.92199
2015-01-12 00:11:21.448,30.30303,69.44837
2015-01-12 00:11:37.214,30.4887,67.89648
2015-01-12 00:11:53.173,33.33333,66.05585
2015-01-12 00:12:08.778,33.33333,65.64651
2015-01-12 00:12:25.263,36.41223,63.76751
2015-01-12 00:12:41.006,39.05934,61.49656
2015-01-12 00:12:56.830,37.58865,62.62174
2015-01-12 00:13:12.674,37.06489,63.4852
2015-01-12 00:13:28.768,37.03704,63.4926
2015-01-12 00:13:44.475,36.50293,63.40542
2015-01-12 00:14:00.254,36.18842,64.12731
2015-01-12 00:14:15.987,36.53751,63.29114
2015-01-12 00:14:31.790,36.73887,63.09506
2015-01-12 00:14:48.374,36.75255,63.6422
2015-01-12 00:15:04.264,36.23184,63.76206
2015-01-12 00:15:20.651,35.71429,67.42296
2015-01-12 00:15:36.502,31.25,67.57143
2015-01-12 00:15:52.397,32.42678,69.07591
2015-01-12 00:16:08.211,31.7378,68.70514
2015-01-12 00:16:24.326,27.39726,72.0043
2015-01-12 00:16:40.000,25.92748,74.10369
2015-01-12 00:16:55.851,23.72782,76.48733
2015-01-12 00:17:11.642,23.72782,77.83281
2015-01-12 00:17:29.211,22.59911,77.16094
2015-01-12 00:17:45.328,22.59911,78.07847
2015-01-12 00:18:01.035,22.11861,78.16368
2015-01-12 00:18:16.838,22.71908,77.34345
2015-01-12 00:18:32.667,22.79597,77.17724
2015-01-12 00:18:48.400,22.14602,78.63102
2015-01-12 00:19:04.202,22.14602,78.63102
2015-01-12 00:19:20.954,17.93212,83.04748
2015-01-12 00:19:36.810,16.7618,83.1607
2015-01-12 00:19:52.672,16.12903,84.03361
2015-01-12 00:20:08.461,16.12903,84.74576
2015-01-12 00:20:24.268,13.88889,86.07831
2015-01-12 00:20:40.036,13.15789,86.52726
2015-01-12 00:20:56.272,13.15789,89.85484
2015-01-12 00:21:12.243,10,90.20818
2015-01-12 00:21:28.009,10,90.83189
2015-01-12 00:21:43.804,10,90.66299
2015-01-12 00:21:59.652,9.100573,91.01872
2015-01-12 00:22:15.390,9.100573,91.39423
2015-01-12 00:22:33.288,8.582816,92.0636
2015-01-12 00:22:49.032,9.090909,90.90909
2015-01-12 00:23:04.864,9.657022,90.56995
2015-01-12 00:23:21.063,8.267259,92.18202
2015-01-12 00:23:36.855,8.267259,93.7185
2015-01-12 00:23:53.163,8.267259,94.33962
2015-01-12 00:24:08.826,4.761905,95.11538
2015-01-12 00:24:24.640,5.325444,94.35746
2015-01-12 00:24:40.410,5.325444,94.32103
2015-01-12 00:24:56.244,5.566495,94.24563
2015-01-12 00:25:12.051,5.555556,94.28076
2015-01-12 00:25:28.038,5.444652,94.44952
2015-01-12 00:25:44.847,7.557217,93.17976
2015-01-12 00:26:01.236,7.557217,93.29967
2015-01-12 00:26:17.064,7.727273,93.02237
2015-01-12 00:26:33.294,6.666667,93.74226
2015-01-12 00:26:49.030,5.714286,93.8694
2015-01-12 00:27:05.308,5.715614,94.06301
2015-01-12 00:28:09.544,6.70567,90.91985
2015-01-12 00:28:25.236,10,90.43488
2015-01-12 00:28:41.140,9.308034,90.40796
2015-01-12 00:28:56.848,10,90.30409
2015-01-12 00:29:13.152,9.090909,90.90909
2015-01-12 00:29:28.839,9.52381,90.90078
2015-01-12 00:29:44.596,9.52381,90.09009
2015-01-12 00:30:00.449,9.679505,90.8024
2015-01-12 00:30:16.586,14.37476,90.55159
2015-01-12 00:30:32.554,9.779669,90.10324
2015-01-12 00:30:49.176,9.955394,90.00031
2015-01-12 00:31:04.820,9.893728,89.93463
2015-01-12 00:31:21.208,10.0377,89.60502
2015-01-12 00:31:37.020,10.0377,89.19509
2015-01-12 00:31:52.927,10.0377,86.78353
2015-01-12 00:32:09.612,10.0377,86.82861
2015-01-12 00:32:25.418,10.0377,88.33605
2015-01-12 00:32:41.304,11.61661,88.91028
2015-01-12 00:32:57.024,10.6383,89.30378
2015-01-12 00:33:13.241,9.347164,90.90909
2015-01-12 00:33:29.106,7.407407,93.33079
2015-01-12 00:33:44.823,7.899457,93.91896
2015-01-12 00:34:00.636,8.891703,92.24094
2015-01-12 00:34:16.479,6.666667,91.59846
2015-01-12 00:34:32.424,5.714286,93.69853
2015-01-12 00:34:48.516,4.761905,94.63467
2015-01-12 00:35:04.216,2,98.487
2015-01-12 00:35:20.992,2,97.79503
2015-01-12 00:35:36.831,1.992569,98.67116
2015-01-12 00:35:52.600,1,99.0079
2015-01-12 00:36:08.619,1,99.0099
2015-01-12 00:36:24.409,1.333333,98.44164
2015-01-12 00:36:40.286,1.428571,99.0099
2015-01-12 00:36:56.005,1.089727,99.0099
2015-01-12 00:37:11.980,1,99.00879
2015-01-12 00:37:27.619,1,99.0099
2015-01-12 00:37:43.699,1,99.0099
2015-01-12 00:37:59.638,1,99.0099
2015-01-12 00:38:16.319,0.4761905,99.0099
2015-01-12 00:38:32.207,0.5001707,99.0099
2015-01-12 00:38:47.981,0.6674294,99.0099
2015-01-12 00:39:03.595,0.5991417,99.0099
2015-01-12 00:39:20.189,0.625,99.0099
2015-01-12 00:39:36.041,0.5831246,99.0099
2015-01-12 00:39:51.817,0.5831246,99.0099
2015-01-12 00:40:07.814,0.5,99.0099
2015-01-12 00:40:24.013,0.6485149,99.0099
2015-01-12 00:40:39.880,0.6485149,99.0099
2015-01-12 00:40:55.624,0.6666667,99.0099
2015-01-12 00:41:11.464,0.7142857,99.0099
2015-01-12 00:41:27.233,0.8333333,99.0099
2015-01-12 00:41:43.021,0.8333333,99.0099
2015-01-12 00:41:58.848,0.88125,99.0099
2015-01-12 00:42:15.038,0.6940877,99.0099
2015-01-12 00:42:30.785,0.6666667,99.0099
2015-01-12 00:42:46.608,0.6666667,99.0099
2015-01-12 00:43:02.503,0.6666667,99.0099
2015-01-12 00:43:18.606,0.6666667,99.0099
2015-01-12 00:43:34.519,0.6666667,99.0099
2015-01-12 00:43:50.199,0.6666667,99.0099
2015-01-12 00:44:06.327,0.5,99.0099
2015-01-12 00:44:23.043,0.5,99.0099
2015-01-12 00:44:38.791,0.5,99.0099
2015-01-12 00:44:54.604,0.5944086,99.0099
2015-01-12 00:45:10.589,0.6666667,99.0099
2015-01-12 00:45:26.736,0.5603826,99.0099
2015-01-12 00:45:42.484,0.6287016,99.0099
2015-01-12 00:45:58.183,0.6287016,99.0099
2015-01-12 00:46:13.800,0.6287016,99.0099
2015-01-12 00:46:29.632,0.3846154,99.0099
2015-01-12 00:46:45.433,0.3365567,99.0099
2015-01-12 00:47:01.251,0.3365567,99.0099
2015-01-12 00:47:17.739,0.3365567,99.0099
2015-01-12 00:47:33.400,0.1666667,99.0099
2015-01-12 00:47:49.231,0.1,99.0099
2015-01-12 00:48:06.724,0.1,99.0099
2015-01-12 00:48:23.043,0.1,99.0099
2015-01-12 00:48:38.787,0.1,99.0099
2015-01-12 00:48:54.591,0.1,99.0099
2015-01-12 00:49:10.658,0.1,99.0099
2015-01-12 00:49:26.701,0.1,99.0099
